yorum,aspect,sentiment
"ürünü henüz kullanamadığım için bilmiyorum. 2 haftadır tckn eklenmiş fatura bekledim, her sorduğumda 2 3 iş günü belki daha kısa sürede faturanız ulaşacak denil",genel,notr
ürünü kulanmaya başladıktan bir iki ay sonra donma ve kasma yapmaya başladı malesef,genel,negatif
"ürünü paketlemek için sardıkları şişme havalı poşet süs olarak koymuşlar yanına, kargo paketinin içinde sallanıyor du",kargo,notr
"ürünü paketlemek için sardıkları şişme havalı poşet süs olarak koymuşlar yanına, kargo paketinin içinde sallanıyor du",ambalaj,notr
ürünü yeni aldım ürün güzel bir sıkıntı gözükmüyor şimdilik hızlı geçişler kullanım i iyi,genel,pozitif
ürünü öğrenci vergi indiriminden yararlanmak için alacaksanız sakın bu satıcıdan almayın 1 aydır fatura bekliyorum yok gelmiyor.  güncelleme: 2 ay geçti ben hal,genel,negatif
ürünü öğrenci vergi indiriminden yararlanmak için alacaksanız sakın bu satıcıdan almayın 1 aydır fatura bekliyorum yok gelmiyor.  güncelleme: 2 ay geçti ben hal,fiyat,negatif
ürünüm yanlış renk ve faturasız geldi,ses_goruntu,negatif
ürünün e faturasında imei bilgisi yazmıyor telefon desteği başvurusunda bulunucam yardımcı olur musunuz lütfen,genel,notr
ürünün faturasını adresime gönderir misiniz?,genel,notr
ürünün paketlenmesi güzel ve sağlamşekilde elimize ulaştı güvenle alıp kullanabilirsiniz tavsiye ederim,genel,pozitif
ürünün paketlenmesi güzel ve sağlamşekilde elimize ulaştı güvenle alıp kullanabilirsiniz tavsiye ederim,kalite,pozitif
ürünün paketlenmesi güzel ve sağlamşekilde elimize ulaştı güvenle alıp kullanabilirsiniz tavsiye ederim,ambalaj,pozitif
ürünün şarz aleti gelmedi sadece kablusu geldi bununla ilgili arkadaşlar ilgilensin,genel,negatif
üç yıldız verdim çünkü paketleme iyi değildi ve içerisinde garanti belgesi de yoktu. şimdilik bir sıkıntı yok kullandıktan sonra yorumu güncelleyeceğim.,genel,negatif
İade talebimi reddettiler,genel,negatif
İki gün önce 37.005 yüze aldım iki gün sonra 36.990 bu kadar fiyat farkı bence olmamalı çok yanıltıcıtı,fiyat,negatif
İki kişi aldık biz benimkinin çok iyi kulanmama rağmen  pil seviyesi şu an %93 diğer arkadaşım şarja tak çıkar yapıyor ama onunki %99 niye böyle oldu anlamadım.,batarya,pozitif
İlgi alaka sıfırr,genel,negatif
İlk aldığımda çok büyük tedirginlikle siparişi verdim. Yaklaşık 4-5 oldu kullanalı şimdiye kadar bir sıkıntısı çıkmadı. Satıcıya güveninden dolayı teşekkür eder,genel,pozitif
İlk başta almak istemedim orijinal ürün gelmez diye ama gönül rahatlıkla alabilirsiniz. Orijinal ve paketleme güzel. Teşekkürler,genel,pozitif
İlk başta almak istemedim orijinal ürün gelmez diye ama gönül rahatlıkla alabilirsiniz. Orijinal ve paketleme güzel. Teşekkürler,kalite,pozitif
İlk başta almak istemedim orijinal ürün gelmez diye ama gönül rahatlıkla alabilirsiniz. Orijinal ve paketleme güzel. Teşekkürler,ambalaj,pozitif
İlk defa iphone kullanıyorum kalite inanılmaz efsane bişey kargolama cok iyidi onun için ayrıca teşekkürler tek yıldız eksik vermemin nedeni şarjı çabuk bitiyor,kargo,pozitif
İlk defa iphone kullanıyorum kalite inanılmaz efsane bişey kargolama cok iyidi onun için ayrıca teşekkürler tek yıldız eksik vermemin nedeni şarjı çabuk bitiyor,kalite,negatif
İlk defa iphone kullanıyorum kalite inanılmaz efsane bişey kargolama cok iyidi onun için ayrıca teşekkürler tek yıldız eksik vermemin nedeni şarjı çabuk bitiyor,batarya,negatif
İphone 13 kalite herkes biliyor mükemmel ama bu satıcı telefonu kötü bir sekilde kolilemişti kolileme olayına 2 yıldız veriyorum,genel,pozitif
İphone 13 kalite herkes biliyor mükemmel ama bu satıcı telefonu kötü bir sekilde kolilemişti kolileme olayına 2 yıldız veriyorum,ambalaj,negatif
İyi gibi idare eder,genel,pozitif
İçim rahat aldım almak isteyenlere tavsiye ederim özellikle e devlet üzerinden imeli sorguladım ve kayıtlı çıktı çok şükür gayette özenliydi paketlemesi😌👌,genel,pozitif
İçim rahat aldım almak isteyenlere tavsiye ederim özellikle e devlet üzerinden imeli sorguladım ve kayıtlı çıktı çok şükür gayette özenliydi paketlemesi😌👌,ambalaj,pozitif
Şarj adaptörü yok,genel,negatif
Şarj aleti çıkmadı içinden almayın çok kasıyor,genel,negatif
Şarj aleti çıkmadı içinden almayın çok kasıyor,batarya,negatif
Şarj başlığı gelmedi,batarya,negatif
Şarj kablosu bozuk çıktı ve garanti belgesini göndermiyorlar servisle görüşün dediler kablonun fiyatı şuanda bin lira kadar muhattap olacağım kimse yok,genel,negatif
Şarj kablosu bozuk çıktı ve garanti belgesini göndermiyorlar servisle görüşün dediler kablonun fiyatı şuanda bin lira kadar muhattap olacağım kimse yok,kalite,negatif
Şarj kablosu bozuk çıktı ve garanti belgesini göndermiyorlar servisle görüşün dediler kablonun fiyatı şuanda bin lira kadar muhattap olacağım kimse yok,fiyat,negatif
Şarj kablosundan düşürdüm bir yıldızı nasıl şarj kablosunu göndermediniz ki yanlış ikisi de yanlış typc orjinal şarjını gönderin ya yada bu soruna çözüm bulun,kalite,negatif
Şarj kablosundan düşürdüm bir yıldızı nasıl şarj kablosunu göndermediniz ki yanlış ikisi de yanlış typc orjinal şarjını gönderin ya yada bu soruna çözüm bulun,batarya,negatif
Şarjı hızlı bitiyor ve telefon çok ısınıyor 1 hafta sonunda telefonumda yatay ve dikey cizgiler cikti fotograflarim ve renkler hep degisti asla tavsiye etmiyoru,genel,negatif
Şarjı hızlı bitiyor ve telefon çok ısınıyor 1 hafta sonunda telefonumda yatay ve dikey cizgiler cikti fotograflarim ve renkler hep degisti asla tavsiye etmiyoru,batarya,negatif
Şarjı hızlı bitiyor ve telefon çok ısınıyor 1 hafta sonunda telefonumda yatay ve dikey cizgiler cikti fotograflarim ve renkler hep degisti asla tavsiye etmiyoru,ses_goruntu,negatif
Şarjı çok hızlı bitiyor tek kötü özelliği bu,batarya,negatif
Şarzda ve kullanımda aşırı ısınıyor. Sözde sıfır tlf. Aldım,batarya,negatif
Şarzı  az gidio,batarya,negatif
Şimdilik iyi bir telefon hızlı estetik.,genel,pozitif
şarj aleti yok,batarya,negatif
şarj aleti yok böyle birşey olabilir mi ya bari telefonuda koymasaydiniz. hemen iade ediyorum,batarya,negatif
şarj aleti yoktu içinde,batarya,negatif
şarj kablosu yerine bu cıktı tam olarak şarj kablosu nerede acaba,batarya,negatif
👍güzel. kargolama da iyiydi,kargo,pozitif
🙏👍👍👍guvenilir satici,genel,pozitif
0 koruma geldi 00000. neyse ki saglam geldi. biraz daha para verilip farkli bir saticidan alinabilir.,kalite,pozitif
0 koruma geldi 00000. neyse ki saglam geldi. biraz daha para verilip farkli bir saticidan alinabilir.,fiyat,notr
1 Ay oldu alalım ilk ses az gidiyordu karşıya şuan da da ses hiç gitmiyor hem de kabında durduk yere sararmalar oldu,ses_goruntu,negatif
1 ay deneyip öyle yorum yapmak istedim ses kalitesi çok iyi hergün film ve müzik dinliyorum haftada 1 şarj ediyorum gayet uzun süre godiyorhızlıbteslimat için t,batarya,pozitif
1 ay deneyip öyle yorum yapmak istedim ses kalitesi çok iyi hergün film ve müzik dinliyorum haftada 1 şarj ediyorum gayet uzun süre godiyorhızlıbteslimat için t,ses_goruntu,pozitif
1 ay geçmedi sorun veriyor herhangi bi cihaza bağlanamıyor.Memnun kalmadım.,genel,negatif
1 ay gibi bir süre kullandım ve pek memnun değilim. yorumlara güvenerek almıştım. Öncelikle telefona bağlanması çok sıkıntılı kutudan çıkartır çıkartmaz bağlanm,genel,negatif
1 ay iyi kullandım. şimdi kutusu şarj olmuyor vs almayın iadeyle garantiyle uğraşmayın,genel,negatif
1 ay iyi kullandım. şimdi kutusu şarj olmuyor vs almayın iadeyle garantiyle uğraşmayın,batarya,negatif
1 ay kullanım tecrübemden sonra yazıyorum çok memnunum,genel,pozitif
1 senede eridi bataryası ses kalitesi normal pek iyi bir çekim gücü yok.,genel,negatif
1 senede eridi bataryası ses kalitesi normal pek iyi bir çekim gücü yok.,batarya,negatif
1 senede eridi bataryası ses kalitesi normal pek iyi bir çekim gücü yok.,ses_goruntu,negatif
1 yıl dolmadan sağ kulaklık ses azaldı. Mikrofondan ses az gidiyor. Servis umarım işe yarar.,ses_goruntu,negatif
1 yıl geçmeden birinden ses gelmiyor. Bozuldu.,genel,negatif
1 yıl geçmeden birinden ses gelmiyor. Bozuldu.,kalite,notr
1 yıl geçmeden birinden ses gelmiyor. Bozuldu.,ses_goruntu,negatif
1 yıldan fazladır kullanıyorum. İyi ki almışım. 🥰🧿,genel,pozitif
1 yıldızı bile haketmiyolar ürünümü aldım hiç açmadan geri iade etmek istedim iadem reddedildi ürünün açıldığı söylendi ama ben ürünü hiç bir şekilde açmadım il,genel,negatif
1.nesil göndermişler,genel,negatif
1.nesil göndermişler,kalite,negatif
1ocak 2025 de garantisi başlamış cihazlar gönderiliyor. Bunu belirtirseniz insanlara satmadan önce çok iyi olur. 1.5 yıl garantili kutu üzerinde ki tarihte 2024,genel,pozitif
2 ay kullandıktan sonra sol kulaklık bozuldu,genel,negatif
2 ay kullandıktan sonra sol kulaklık bozuldu,kalite,negatif
2 aydır kullanıyorum çok memnunum telle görüşmek artık çok kolay ve güzel sesim rahatça gidiyor ve geliyor müzik dinlemek zaten keyifli,genel,pozitif
2 aydır kullanıyorum çok memnunum telle görüşmek artık çok kolay ve güzel sesim rahatça gidiyor ve geliyor müzik dinlemek zaten keyifli,ses_goruntu,pozitif
2 gün içinde geldi bir sorunu yok güzel orijinal ürün sadece güzel paketlememişler bir patpata sarılsa daha iyi olurdu,kalite,pozitif
2 gün içinde geldi bir sorunu yok güzel orijinal ürün sadece güzel paketlememişler bir patpata sarılsa daha iyi olurdu,ambalaj,pozitif
"2 gündür kullanıyorum çakma kulaklıktan sonra çok çok iyi geldi, aramalarda da çok güzel karşı taraf ortam gürültülü olsa da  çok iyi duyuyor. GÜNCELLEME KULAĞI",ses_goruntu,pozitif
2 hafta önce aldım ama sağ kulaklıktan ses gelmiyor %10 şarj gösteriyor bazen bağlanmıyor garanti belgesi var değişim yapmak istiyorum veya tamir yardımcı olurs,genel,negatif
2 hafta önce aldım ama sağ kulaklıktan ses gelmiyor %10 şarj gösteriyor bazen bağlanmıyor garanti belgesi var değişim yapmak istiyorum veya tamir yardımcı olurs,batarya,negatif
2 hafta önce aldım ama sağ kulaklıktan ses gelmiyor %10 şarj gösteriyor bazen bağlanmıyor garanti belgesi var değişim yapmak istiyorum veya tamir yardımcı olurs,ses_goruntu,negatif
2 puan verdim çünkü kutu içinde şarj kablasu kulaklık silikonu yok,genel,negatif
2 sene önce de yine burdan almıştım fakat kardeşim kaybettiği için yeniden almak zorunda kaldım. Aşırı memnunum şimdiye kadar bir problem yaşamadım,genel,pozitif
2 tane aldım ikiside orijinal ses kalitesi çok iyi çok güzel telefonda karşıdakiyle konuşurken yan yana gibi mükemmel satıcıyada erken teslimat için çok teşekkü,genel,pozitif
2 tane aldım ikiside orijinal ses kalitesi çok iyi çok güzel telefonda karşıdakiyle konuşurken yan yana gibi mükemmel satıcıyada erken teslimat için çok teşekkü,kargo,pozitif
2 tane aldım ikiside orijinal ses kalitesi çok iyi çok güzel telefonda karşıdakiyle konuşurken yan yana gibi mükemmel satıcıyada erken teslimat için çok teşekkü,ses_goruntu,pozitif
"2, 3 bin TL ye aynı verimi alacağınız kulaklığı almak yerine bunu alabilirsiniz şarjı ortalama gidiyor seside çok açında dışarıdan duyuluyor kulaktanda asla düş",genel,pozitif
"2, 3 bin TL ye aynı verimi alacağınız kulaklığı almak yerine bunu alabilirsiniz şarjı ortalama gidiyor seside çok açında dışarıdan duyuluyor kulaktanda asla düş",fiyat,notr
"2, 3 bin TL ye aynı verimi alacağınız kulaklığı almak yerine bunu alabilirsiniz şarjı ortalama gidiyor seside çok açında dışarıdan duyuluyor kulaktanda asla düş",batarya,pozitif
"2, 3 bin TL ye aynı verimi alacağınız kulaklığı almak yerine bunu alabilirsiniz şarjı ortalama gidiyor seside çok açında dışarıdan duyuluyor kulaktanda asla düş",ses_goruntu,notr
2. Nesil sipariş ettim 1. Nesil yollanmış,genel,negatif
2. Nesil sipariş ettim 1. Nesil yollanmış,kalite,negatif
2. alışım bu ilk i sıkıntısızdı fakat bu sağ kulaklığı bozuk geldi,genel,negatif
2. alışım bu ilk i sıkıntısızdı fakat bu sağ kulaklığı bozuk geldi,kalite,negatif
2. nesilden geçtim ciddi fark belli oluyor kendisi yeni bffim🫶🎀,kalite,pozitif
2. nesilden sonra 4. nesile geçmek ses kalitesi açısından fark yarattı diyebilirim. günlük çok işime yarayan bir ürün. teşekkürler,ses_goruntu,pozitif
2.nesil diye 1. Nesil gönderiyorlar almayın 2. Nesilde ışık ön tarafta olur 1. Nesilde fotoğrafta göründüğü yerde,genel,negatif
2.nesil diye 1. Nesil gönderiyorlar almayın 2. Nesilde ışık ön tarafta olur 1. Nesilde fotoğrafta göründüğü yerde,kalite,negatif
"2.nesil kullanıyordum kaybettiğim için aldım, silikonlu kulaklık sevmiyorum kulaklık şekli çok hoşuma gitmedi 2.nesil kadar hoşlanmadım. ses kalitesi güzel. içi",ses_goruntu,pozitif
200-300₺ için orijinal sitesinden almadığıma pişmanım. Geldiğinde şarjı %0’dı beni biraz şüphelendirdi yenilenmiş olabileceğine dair. Genel olarak ürünü de beğe,genel,negatif
200-300₺ için orijinal sitesinden almadığıma pişmanım. Geldiğinde şarjı %0’dı beni biraz şüphelendirdi yenilenmiş olabileceğine dair. Genel olarak ürünü de beğe,kalite,negatif
200-300₺ için orijinal sitesinden almadığıma pişmanım. Geldiğinde şarjı %0’dı beni biraz şüphelendirdi yenilenmiş olabileceğine dair. Genel olarak ürünü de beğe,batarya,negatif
2020 yılında 865₺’ye almışım bedava gibi geliyor hala da kullanıyorum memnunum tavsiye de ederim,genel,pozitif
3 ayda bozuldu almayin,genel,negatif
3 ayda bozuldu almayin,kalite,negatif
3 stokda yok diye 4 aldım güzel küçük beğendim,genel,pozitif
3. Nesil kullanıyordum yenilemek için bunu aldım ses kalitesi çok çok iyi . Alınabilecek en ortalama ürün piyasadaki,ses_goruntu,pozitif
45 dakikalık telefon görüşmesinin ardından şarjı %100 den %76 ya indi şarjının bu kadar hızlı azalması hiç normal değil,batarya,negatif
45 dakikalık telefon görüşmesinin ardından şarjı %100 den %76 ya indi şarjının bu kadar hızlı azalması hiç normal değil,ses_goruntu,negatif
5 aydır kullanıyorum memnunum,genel,pozitif
"5 kuruş etmez,",genel,negatif
5 yıl oldu alalı on numara mal,genel,pozitif
"5 yıldır Buds 3 lite kullanıyordum, temizlik yaparken tekini cebimde unutup çamaşır makinesinde 90 derecede yanlışlıkla yıkadım. Buds 6 play almaya karar verdim",genel,negatif
6saat  kullandim 100de 40a geldi şarz mükemmel  agry yok biraz konuşmada ses gönderince biraz diş görinti kapatmaz ama harika,genel,pozitif
6saat  kullandim 100de 40a geldi şarz mükemmel  agry yok biraz konuşmada ses gönderince biraz diş görinti kapatmaz ama harika,ses_goruntu,pozitif
Abartıldığı kadar iyi değil,genel,negatif
AirPods 2 den geçtim malzeme kalitesi  iyi değil kulakta düşecek gibi duruyor kargo hızlıydı fakat paketleme çok özensizdi airpods 2 bundan daha iyi ve kaliteli,kargo,negatif
AirPods 2 den geçtim malzeme kalitesi  iyi değil kulakta düşecek gibi duruyor kargo hızlıydı fakat paketleme çok özensizdi airpods 2 bundan daha iyi ve kaliteli,kalite,negatif
AirPods 2 den geçtim malzeme kalitesi  iyi değil kulakta düşecek gibi duruyor kargo hızlıydı fakat paketleme çok özensizdi airpods 2 bundan daha iyi ve kaliteli,ambalaj,negatif
AirPods 3 e kıyasla tiz oranı yüksek ve ses seviyesi mükemmel,genel,pozitif
AirPods 3 e kıyasla tiz oranı yüksek ve ses seviyesi mükemmel,ses_goruntu,pozitif
Airpods 4 kulaklık aldım bugün geldi.. mağazanızsa made in china yazıyor gelense vietnam arkadaşlarım menşei vietnam ürünlerden dolayı problem yaşayıp iade etti,genel,negatif
Akşam sipariş verdim sabah elime ulaştı. Sadece garantisinde bi sıkıntı var. Altı ayı kalmış görünüyor apple destek ile düzeltmeye çalışıyorum. İlk defa airpods,kargo,pozitif
Alalı 1ay oldu ama kulaklığımın 1tanesı şuanda çalışmıyor maalesef,genel,negatif
Alalı 2-3 hafta oldu sağ kulaklığım çalışmıyor yardımcı olurmusunuz?,genel,negatif
Alalı 3 ay oldu kullanıp yorum yapmak istedim başlarda şarjı çok iyi günlerce giderken suan 5 saatte şarjı bitiyor aldığımdan beri telefonda konuşurken sesim ka,batarya,negatif
Alalı 3 ay oldu kullanıp yorum yapmak istedim başlarda şarjı çok iyi günlerce giderken suan 5 saatte şarjı bitiyor aldığımdan beri telefonda konuşurken sesim ka,ses_goruntu,negatif
Alalı 5 sene oldu .Hala kullanıyorum. Bana mısın demedi.(çok fazla düşürdüm)  Çok iyi çalışıyor. tavsiye ederim.,genel,pozitif
Aldıktan bir hafta sonra sağ taraftan ses gelmemeye başladı ne yapabilirim? Garantiye gönderebilir miyim? Nasıl bi yol izlemem gerekiyor ?,ses_goruntu,negatif
Aldığıma en pişman olduğum ürün resmen ya. Tamamen satıcısından kaynaklı bir durum almak isteyen gitsin mağazadan alsın. Alalı 2 ay olmadan karşıya sesi iletmem,genel,negatif
